EntryNumber,AdID,FileName,StartDate,Time,Zone,EndDate,Impressions,Clicks,Spent,AdText,ImageText,HashTags,AdLandingPage,CustomIncludes,Junk,AT_Placements,AT_Age,AT_Location_Country,AT_Location_State,AT_Location_City,AT_Language,AT_Loose,AT_Gender,AT_PM_All,AT_PM_Behaviors,AT_PM_FieldOfStudy,AT_PM_Politics,AT_PM_Interests,AT_PM_FriendsOfConnections,AT_PM_MulticulturalAffinity,AT_PM_PeopleWhoLike,AT_PM_Industry,AT_PM_Employers,AT_AM_All,AT_AM_Interests,AT_AM_Politics,AT_AM_Behaviors,AT_AM_MulticulturalAffinity,AT_AM_Industry,AT_AM_Employers,AT_EC_All,AT_EC_ExcludePeopleWhoLike,AT_EC_ExcludePeopleWhoAreGoingTo,AT_EX_All,AT_EX_MulticulturalAffinity,AT_EX_Behaviors,avgWordLength,EntryNumber:1,BlackCulture,BCVal,BlueLives,BLVal,Christian,ChristianVal,Clinton,ClintonVal,LatinX,LatinXVal,Immigration,ImmigrationVal,Constitution,ConstitutionVal,WhiteSupremacy,WSVal,LGBTQ,LGBTQVal,LiberalFeminism,LFVal,Media,MediaVal,Muslim,MuslimVal,NativeAmerican,NAVal,Patriot,PatriotVal,RedPill,RPVal,Refugees,RefugeesVal,Sanders,SandersVal,SecondAmendment,SAVal,Seperatist,SeperatistVal,SouthernCulture,SCVal,Syria,SyriaVal,Texas,TexasVal,Trump,TrumpVal,Veterans,VeteransVal,otherCandidates,OCVal,voterFraud,VFVal,voterMisdirection,VMVal,voterTurnoutSuppression,VTSVal
33,288,P(1)0000053.txt,2016/07/22,05:39:14 AM,EDT,2016/07/23_05:39:12_EDT,3203,345,500,Individual protesters in Oakland refused to attend police barbecue until their message is heard. Black Lives Matter. Wichita. Kan Activists. earlier this week. engaged in a protest that ended in a reunion cookout with the police. The Wichita Police Chief Go Oakland Protesters Response To Police BBQ Invitation I Black Matters Black Matters,,,https://www.facebook.com/Black-Matters-1579673598947501/,,,NewsFeed_desktopcomputers; NewsFeed_mobiledevices,18 _ 54,United States,,,English (UK);  English (US),,,United States Interests: BlackNews.com or HuffPost Black Voices Behaviors: African American (US),African American (US),,,BlackNews.com ; HuffPost Black Voices,,,,,,,,,,,,,Exclude people who like Black Matters,Black Matters,,,,,0,33,8,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,374,P(1)0000054.txt,2015/06/10,05:59:53 AM,EDT,,137,0,44.87,Join us because we care. Black matters., Suggested Page Black Matters Sponsored Join us because we care. Black matters. Black Matters Commun.ty                               .` Like Page 224.537 people like nis.,,https://www.facebook.com/Black-Matters-1579673598947501/,,,NewsFeed_desktopcomputers; NewsFeed_mobiledevices,18 _ 65+,United States,Maryland; Missouri; Ohio; Maryland; Missouri; Ohio,Baltimore Maryland; Ferguson. St. Louis Missouri; Cleveland Ohio,English (UK);  English (US),,,,,,,,,,,,,,,,,,,,Exclude people who like Black Matters,Black Matters,,,,,0,34,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,418,P(1)0000056.txt,2015/07/08,10:23:45 AM,EDT,2015/07/10_20:23:00_EDT,0,0,0,"What's life of black American today? How equal are we? Have you ever been hurt by aggressive police officers because of your race? What's your story? Take an action and tell us your story and we post it on ""Black Matters"". We don't want our community to continue struggling with racism and police aggression. We want to fight back and to show how strong we are. Add your voice by sharing your experiences with us. You can send your story to blackmattersus@gmail.com or you can message us via Facebook anonym. or not. Being black in America comes with extra obstacles but together we call for powerful justice! Tell your story!"," Black Matters                                    Ilk Like Wage Sponsored - t4i What's life of black American today? How equal are we? Have you ever been hurt by aggressive police officers because of your race? What's your story? Take an action and tell us your story and we post it on 'Black Matters"". We don't want our community to continue struggling with racism and police aggression. We want to fight back and to show how strong we are.... See More 49 Likes 2 Comments 8 Shares Ilk Like       * cc mnvbnt     A Share",,https://www.facebook.com/Black-Matters-1579673598947501/,,,NewsFeed_desktopcomputers; NewsFeed_mobiledevices,18 _ 65+,United States,Maryland; Missouri; Ohio; Maryland; Missouri; Ohio,Baltimore Maryland; Ferguson. St. Louis Missouri; Cleveland Ohio,,,,People who like Black Matters. Friends of connections: Friends of people who are connected to Black Matters,,,,,Friends of people who are connected to Black Matters,,Black Matters.,,,,,,,,,,,,,,,,0,35,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,440,P(1)0000060.txt,2015/08/05,03:06:30 AM,EDT,2015/08/06_03:06:30_EDT,120,21,43.18,This brave hero finally gets home to her daughter. This picture takes my breath away. recognizing the contribution that the military child makes as their parent or parents serve our nation..., Being Patriotic                                  ck Like Page Sponsored - 0 This brave hero finally gets home to her daughter. This picture takes my breath away. recognizing the contribution that the military child makes as their parent or parents serve our nation... 647 Likes 41 Comments 322 Shares Ilk Like       * Comment      A Share,,https://www.facebook.com/patriototus,,,NewsFeed_desktopcomputers; NewsFeed_mobiledevices,18 _ 65+,United States,,,,,,People who like Being Patriotic. Friends of connections: Friends of people who are connected to Being Patriotic,,,,,Friends of people who are connected to Being Patriotic,,Being Patriotic.,,,,,,,,,,,,,,,,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
39,459,P(1)0000064.txt,2015/10/08,03:34:04 AM,EDT,2015/10/09_03:34:04_EDT,2499,229,1993.03,"The leader of radical religious group Nation of Islam. Louis Farrakhan. announced that 20th anniversary Million Man March rally will take place on October 10. 2015 in Washington. D.C.. at the National Mall. Organizers of the Million Man March call for justice. standing against the police and for blacks. Latinos and incarcerated. They say racism rises among the police officers. but in fact it rises among radical groups. Only black activists say ""black lives matter"". forgetting the fact that justice is when all lives matter. Americans are not against blacks. Latinos. etc. But if somebody breaks the law. he should be punished despite of his color or religion. If somebody goes over the speed limit. he should be ticketed. If somebody breaks the immigration law. he should be deported. If somebody kills a man. he should be imprisoned. Given the fact that two Islamic extremists who were arrested one year ago in Ferguson belong to the Nation of Islam. I cannot believe in Farrakhan's benevolent intentions. This Million Man March looks like another liberal overture to black and Muslim communities. This is a bad idea. especially if we take into account the recent news about British jihadi who have published the address of the Navy Seal Robert O'Neill. the man who fatally shot Osama bin Laden. and called on American extremists to execute him. There is no problem. if whoever wants to live in the United States. But he should live here legally; he should not break the law. It's justice."," Being Patriotic                                    1k Like Paige The leader of radical religious group Nation of Islam. Louis Farrakhan. announced that 20th anniversary Million Man March rally will take place on October 10. 2015 in Washington. D.C.. at the National Mall. Organizers of the Million Man March call for justice. standing against the police and for blacks. Latinos and incarcerated. They say racism rises among the police officers; but in fact it rises among radical groups. Only black activists say ""black lives matter"". forgettin... See More a       C ./ / 40 /~ .            DU d6r ' S'~b~b0/Lt t i Louis Farrakhan and the Kilian Man March 269 Likes 42 Comme~7ts 32U Shares i` Like       * Comment         A Share",,https://www.facebook.com/patriototus,,,NewsFeed_desktopcomputers; NewsFeed_mobiledevices,18 _ 65+,United States,Washington. District of Columbia,Washington. District of Columbia,,,,United States: Washington Interests: Independence or Patriotism,,,,Independence ; Patriotism,,,,,,,,,,,,,,,,,,,0,39,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,472,P(1)0000078.txt,2016/11/10,07:41:38 AM,EST,2016/11/12_00:00:00_EST,0,0,0,Donald John Trump was elected the 45th president of the United States on Tuesday! Today some massive crowds of libtards marched in NYC against election of Donald Trump. Come to Trump Tower(725 5th Ave)on Saturday to show Mr. Trump there actually ARE people in NY who voted for him! Support Trump in NYC, Being Patriotic shared their even! Sponsored - ii Donald John Trump was elected the 35th president of the United States on Tuesday! Today some massive crowds of libtards marched in NYC against election of Donald Trump. Come to Trump Tower (725 5th Ave) on Saturday to show Mr. Trump there actually ARE people in NY who voted for him! NEW YORKERS! SNOW YOUR SUPPORT FOR PRESIDENT-ELECT DONALD TRUMP w York. New York MMCA GREAT AGAINI NO%      Support Trump in NYC 12      Sat 2 PM . Trump Towers at 5th Ave - New York. ...   *Interested 248 people interested - 60 people go- i` Like       * Comment,,https://www.facebook.com/events/365162297165103/,,,NewsFeed_desktopcomputers; NewsFeed_mobiledevices,18 _ 65+,United States,New York,New York New York,,,,United States: New York (+50 mi) New York Connections: People who like Being Patriotic,,,,,,,Being Patriotic,,,,,,,,,,,,,,,,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0
47,473,P(1)0000080.txt,2016/11/10,07:44:36 AM,EST,2016/11/12_00:00:00_EST,0,0,0,Donald John Trump was elected the 45th president of the United States on Tuesday! Today some massive crowds of libtards marched in NYC against election of Donald Trump. Come to Trump Tower(725 5th Ave)on Saturday to show Mr. Trump there actually ARE people in NY who voted for him! Support Trump in NYC, Being Patriotic shared their even! Sponsored - ii Donald John Trump was elected the 35th president of the United States on Tuesday! Today some massive crowds of libtards marched in NYC against election of Donald Trump. Come to Trump Tower (725 5th Ave) on Saturday to show Mr. Trump there actually ARE people in NY who voted for him! TRUMP NEW YOARER51 SHOW YOUR SUPPORT FOR PRESIDENT-ELECT DONALD TRUMP NO%      Support Trump in NYC 12      Sat 2 PM . Trump Towers at 5th Ave - New York. ...   *Interested 248 people interested - 60 people go- i` Like       * Comment,,https://www.facebook.com/events/365162297165103/,,,NewsFeed_desktopcomputers; NewsFeed_mobiledevices,18 _ 65+,United States,New York,New York New York,,,,United States: New York (+50 mi) New York Connections: People who like Being Patriotic,,,,,,,Being Patriotic,,,,,,,,,,,,,,,,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0
50,476,P(1)0000086.txt,2016/07/14,04:35:03 AM,EDT,2016/07/15_04:35:01_EDT,3001,204,500,We insist over and over again: Black Lives Matter is a radical hate group and its violent actions must be stopped. And we're glad to know that our police officials are on our side on that issue.,Being Patriotic                                   Ilk Like Page Sponsored - 0 We insist over and over again: Black Lives Matter is a radical hate group and its violent actions must be stopped. And we're glad to know that our police officials are on our side on that issue. 1.1 K Reactions 25 Comments 385 Shares li Like       * Comment       A Share,,https://www.facebook.com/Being-Patriotic-1601685693432389/,,,NewsFeed_desktopcomputers; NewsFeed_mobiledevices,18 _ 65+,United States,New York,New York New York,English (UK);  English (US),,,United States: New York (+40 km) New York Interests: Donald Trump. Donald Trump for President or Donald Trump Jr.,,,,Donald Trump; Donald Trump f; President ; Donald Trump Jr.,,,,,,,,,,,,,,,,,,,0,50,8,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,491,P(1)0000092.txt,2015/07/15,11:28:48 AM,EDT,2015/07/16_11:28:48_EDT,635,52,80.79,1 absolutely love this picture. I can't explain why. but just everything about it makes it kind of dusty in here...., Being Patriotic                                       ii Like Page 46         Sponsored - t4l I absolutely love this picture. I can't explain why. but just everything about it makes it kind of dusty in here.... 92 Likes 6 Cor. . .mencs 38 Shares i` Like       * Comment          A Share,,https://www.facebook.com/patriototus,,,NewsFeed_desktopcomputers; NewsFeed_mobiledevices,18 _ 65+,United States,,,,,,People who like Being Patriotic. Friends of connections: Friends of people who are connected to Being Patriotic,,,,,Friends of people who are connected to Being Patriotic,,Being Patriotic.,,,,,,,,,,,,,,,,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,502,P(1)0000100.txt,2015/08/05,10:23:53 AM,EDT,2015/08/06_10:23:52_EDT,2772,487,643.98,We pay tax money that are wasted on wars in the East instead of protect our own borders and support economy.,Being Patriotic                               A Like Page W         Sponwrea - N We pay tax money that are wasted on wars in the East instead of protect our own borders and support economy. 89Ukes 12Corriens ( bliss 1111 Like       * Core M      p Share,,https://www.facebook.com/patriototus,,,NewsFeed_desktopcomputers; NewsFeed_mobiledevices,18 _ 65+,United States,,,,,,People who like Being Patriotic. Friends of connections: Friends of people who are connected to Being Patriotic,,,,,Friends of people who are connected to Being Patriotic,,Being Patriotic.,,,,,,,,,,,,,,,,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,503,P(1)0000102.txt,2015/10/08,03:39:35 AM,EDT,2015/10/10_03:39:35_EDT,134,21,120.46,"The Justice Department is set to release about 6.000 inmates from federal prisons in a bid to reduce overcrowding. It is the largest one-time release of federal prisoners. The Department will release drug offenders who received harsh sentences over the last three decades. Every third of them is illegal immigrant. Barack Obama has criticized overblown sentencing laws that ""disproportionately impact communities of color."" But is it indeed a reason to release criminals? If Latinos commit crimes often than whites. it doesn't mean that some Latino criminals should escape penalty."," Being Patriotic                                     jdj Like Page Sponsored - 0 The Justice Department is set to release about 6.000 inmates from federal prisons in a bid to reduce overcrowding. It is the largest one-time release of federal prisoners. The Department will release drug offenders who received harsh sentences over the last three decades. Every third of them is illegal immigrant. Barack Obama has criticized overblown sentencing laws that ""disproportionately impact communities of color."" But is it indeed a reason to release criminals? If Latinos commit crimes often than whites. it doesn't mean that some Latino criminals should escape penalty. 152 Likes 39 Comments 158 Shares Ii Like       * Comment        A Share",,https://www.facebook.com/patriototus,,,NewsFeed_desktopcomputers; NewsFeed_mobiledevices,18 _ 65+,United States,Washington. District of Columbia,Washington. District of Columbia,,,,People who like Being Patriotic. Friends of connections: Friends of people who are connected to Being Patriotic,,,,,Friends of people who are connected to Being Patriotic,,Being Patriotic.,,,,,,,,,,,,,,,,0,57,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,514,P(1)0000104.txt,2015/08/13,05:19:00 AM,EDT,2015/08/15_05:19:00_EDT,71,8,40.79,"Jindal on Immigration:'We Got to Stop the Hyphenated Americans' ""America's immigration problem will only be solved with a secure border."" Louisiana Gov. Bobby Jindal tells Newsmax TV. In an exclusive interview with ""Newsmax Prime"" host J.D. Hayworth. the GOP presidential hopeful said part of the problem also lies with President Barack Obama ""out there saying 'don't worry we're not going to enforce.""' Good words Mr. Jindal. too bad democrats don't understand such an obvious things and continue to let illegals into the US. They want to keep the border open so violent illegal aliens can victimize our citizens Jindal said that in a trip to the border. he witnessed illegal aliens easily gaining entry. ""I saw three groups come right across in broad daylight."" he said. ""One group walked across a man-made dam. got to a fence... they swing the gate wide open. It's not even locked."" America floods the country with people who have no job skills and offer them a living on welfare. Voila. we have a work ethic breakdown. I think. it's time for government to do their job and protect our country. America for Americans!"," Being Patriotic                                  1dr Like Page Sponsored 0 Jindal on Immigration:'We Got to Stop the Hyphenated Americans' ""America's immigration problem will only be solved with a secure border."" Louisiana Gov. Bobby Jindal tells Newsmax TV. In an exclusive interview with ""Newsmax Prime"" host J.D. Hayworth. the GOP presidential hopeful said part of the problem also lies with President Barack Obama ""out there saying 'don't worry we're not going to enforce.""'... See Mr...e 521 Likes 18 Comments 211 Shares jdF Like      * Comment       A Share",,https://www.facebook.com/patriototus,,,NewsFeed_desktopcomputers; NewsFeed_mobiledevices,18 _ 65+,United States,,,,,,People who like Being Patriotic. Friends of connections: Friends of people who are connected to Being Patriotic,,,,,Friends of people who are connected to Being Patriotic,,Being Patriotic.,,,,,,,,,,,,,,,,0,58,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0
72,594,P(1)0000136.txt,2016/02/18,09:40:45 AM,EST,2016/02/19_09:40:45_EST,4189,679,856.29,Is here anyone from Glendale. Arizona? WE NEED YOU! HELP US to protect the memory of the victims of hate! Last week on Friday. May Kieu and Dorothy Dutiel. both 15-year-old sophomores at Independence High School in Glendale. each died of a single gunshot wound about 8 a.m. just outside the school's cafeteria. The girls were a couple. Police are calling it a murder-suicide. This heart-breaking incident is all over the news and the comments are disgusting! Homophobes use the incident as a proof that love is a sin! This is just ignorance! Two children died and people are grieving! How would you feel if strangers came to your neighborhood or your school to push their agenda? These people are just aggravating the situation and traumatizing other KIDS! If you live in Glendale. Arizona. please. come and support us today: 6602 N 75th Ave.Glendale. AZ 85303. LET'S STAND UP AGAINST BIGOTRY! If you are not from Glendale. please. SHARE this post! Let people know we support them! P.S. please. send us photos from the event., LGBT Unfted                                    i Like Page Sponsored - 0 Is here anyone from Glendale. Arizona? WE NEED YOU! HELP US to protect the memory of the victims of hate! Last week on Friday. May Kieu and Dorothy Dutiel. both 15-year-old sophomores at Independence High School in Glendale. each died of a single gunshot wound about 8 a.m. just outside the school's cafeteria. The girls were a couple. Police are calling it a murder-suicide. This heart-breaking incident is ail over the news and the comments are disgusting! Homophobes use the in... See More ~IM 145 Likes 17 Comments 71 Share. ilk Like       * Comment     A* Share,,https://www.facebook.com/Igbtun/,,,NewsFeed_desktopcomputers; NewsFeed_mobiledevices,13 _ 50,United States,Arizona,Glendale Arizona,,,,United States: Glendale (+10 mi) Arizona Interests: Bisexuality. Lesbian community. LGBT culture. LGBT community. Transgenderism or Human Sexuality,,,,Bisexuality; Lesbian community; LGBT culture; LGBT community; Transgenderism ; Human Sexuality,,,,,,,,,,,,,,,,,,,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
